fid,new_commun,old_commun,mean_pev,date
4,AMBOHIMIERA,AMBOHIMIERA,-0.24488203840790934,2021-03
9,ANALAMPASINA,ANALAMPASINA,-0.34806199068247773,2021-03
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.2821486319579068,2021-03
7,AMBIABE,ANDRORANGAVOLA,-0.3508941943627797,2021-03
14,ANTARETRA,ANTARETRA,-0.37046026761233275,2021-03
15,ANTSINDRA,ANTSINDRA,-0.3444680360524845,2021-03
5,AMPASINAMBO,FASINTSARA,-0.37725446084760905,2021-03
11,FASINTSARA,FASINTSARA,-0.33512198997304304,2021-03
8,IFANADIANA,IFANADIANA,-0.3751752843699658,2021-03
3,KELILALINA,KELILALINA,-0.3708922554241058,2021-03
12,MAROHARATRA,MAROHARATRA,-0.3227613494107853,2021-03
13,MAROTOKO,MAROTOKO,-0.27918779033616586,2021-03
1,RANOMAFANA,RANOMAFANA,-0.3458561658601683,2021-03
10,TSARATANANA,TSARATANANA,-0.3527522622019218,2021-03
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.19489737434177484,2021-04
4,AMBOHIMIERA,AMBOHIMIERA,-0.18479551415388398,2021-04
9,ANALAMPASINA,ANALAMPASINA,-0.2563711402625935,2021-04
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.21817428093588756,2021-04
7,AMBIABE,ANDRORANGAVOLA,-0.27376176109613964,2021-04
14,ANTARETRA,ANTARETRA,-0.28982291710159536,2021-04
15,ANTSINDRA,ANTSINDRA,-0.2589355583021021,2021-04
5,AMPASINAMBO,FASINTSARA,-0.2740208088898901,2021-04
11,FASINTSARA,FASINTSARA,-0.2424250038236496,2021-04
8,IFANADIANA,IFANADIANA,-0.2905578600508375,2021-04
3,KELILALINA,KELILALINA,-0.28923689612826503,2021-04
12,MAROHARATRA,MAROHARATRA,-0.23970592200079308,2021-04
13,MAROTOKO,MAROTOKO,-0.21708558078139803,2021-04
1,RANOMAFANA,RANOMAFANA,-0.2765067870382728,2021-04
10,TSARATANANA,TSARATANANA,-0.2686914712848596,2021-04
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.21528047846594944,2021-05
4,AMBOHIMIERA,AMBOHIMIERA,-0.19847305928646697,2021-05
9,ANALAMPASINA,ANALAMPASINA,-0.28668293089999936,2021-05
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.22821872689349101,2021-05
7,AMBIABE,ANDRORANGAVOLA,-0.29574183147411853,2021-05
14,ANTARETRA,ANTARETRA,-0.3064572138483989,2021-05
15,ANTSINDRA,ANTSINDRA,-0.28668408653663807,2021-05
5,AMPASINAMBO,FASINTSARA,-0.32390821178727763,2021-05
11,FASINTSARA,FASINTSARA,-0.2753597300772568,2021-05
8,IFANADIANA,IFANADIANA,-0.31430406099333064,2021-05
3,KELILALINA,KELILALINA,-0.3185516477231247,2021-05
12,MAROHARATRA,MAROHARATRA,-0.2743351152509204,2021-05
13,MAROTOKO,MAROTOKO,-0.22469279800103148,2021-05
1,RANOMAFANA,RANOMAFANA,-0.3051823323182815,2021-05
10,TSARATANANA,TSARATANANA,-0.29308541989977593,2021-05
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.16718205706375777,2021-06
4,AMBOHIMIERA,AMBOHIMIERA,-0.15658388501885454,2021-06
9,ANALAMPASINA,ANALAMPASINA,-0.22522250996846427,2021-06
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.18015785003970156,2021-06
7,AMBIABE,ANDRORANGAVOLA,-0.23217724884182428,2021-06
14,ANTARETRA,ANTARETRA,-0.24278072122972585,2021-06
15,ANTSINDRA,ANTSINDRA,-0.2193598325954434,2021-06
5,AMPASINAMBO,FASINTSARA,-0.25759261974249614,2021-06
11,FASINTSARA,FASINTSARA,-0.2170545389701379,2021-06
8,IFANADIANA,IFANADIANA,-0.24615635653448897,2021-06
3,KELILALINA,KELILALINA,-0.24923890523507056,2021-06
12,MAROHARATRA,MAROHARATRA,-0.21422920338963342,2021-06
13,MAROTOKO,MAROTOKO,-0.17812658385033991,2021-06
1,RANOMAFANA,RANOMAFANA,-0.24003734294020249,2021-06
10,TSARATANANA,TSARATANANA,-0.22774760471713912,2021-06
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.16615595761574387,2021-07
4,AMBOHIMIERA,AMBOHIMIERA,-0.15662976041137341,2021-07
9,ANALAMPASINA,ANALAMPASINA,-0.2251708223440847,2021-07
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.18593845941449108,2021-07
7,AMBIABE,ANDRORANGAVOLA,-0.240445940259095,2021-07
14,ANTARETRA,ANTARETRA,-0.2515726573355489,2021-07
15,ANTSINDRA,ANTSINDRA,-0.22013269242288686,2021-07
5,AMPASINAMBO,FASINTSARA,-0.24697948100776423,2021-07
11,FASINTSARA,FASINTSARA,-0.21279078819504,2021-07
8,IFANADIANA,IFANADIANA,-0.2573465414349993,2021-07
3,KELILALINA,KELILALINA,-0.25778012524972754,2021-07
12,MAROHARATRA,MAROHARATRA,-0.2086208272874012,2021-07
13,MAROTOKO,MAROTOKO,-0.18391968081907833,2021-07
1,RANOMAFANA,RANOMAFANA,-0.2443925574250543,2021-07
10,TSARATANANA,TSARATANANA,-0.23543496799275662,2021-07
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.23716678519769047,2021-08
4,AMBOHIMIERA,AMBOHIMIERA,-0.21808309734883347,2021-08
9,ANALAMPASINA,ANALAMPASINA,-0.3164397022334242,2021-08
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.2586410398434009,2021-08
7,AMBIABE,ANDRORANGAVOLA,-0.33205835996468874,2021-08
14,ANTARETRA,ANTARETRA,-0.3516626608543377,2021-08
15,ANTSINDRA,ANTSINDRA,-0.3184778191917953,2021-08
5,AMPASINAMBO,FASINTSARA,-0.3632257714537928,2021-08
11,FASINTSARA,FASINTSARA,-0.3073891175634304,2021-08
8,IFANADIANA,IFANADIANA,-0.3552610362581397,2021-08
3,KELILALINA,KELILALINA,-0.352827878141651,2021-08
12,MAROHARATRA,MAROHARATRA,-0.3054921352289877,2021-08
13,MAROTOKO,MAROTOKO,-0.2564668136169982,2021-08
1,RANOMAFANA,RANOMAFANA,-0.33233345541120773,2021-08
10,TSARATANANA,TSARATANANA,-0.33079360108243494,2021-08
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.30118734434432204,2021-09
4,AMBOHIMIERA,AMBOHIMIERA,-0.27156093593302977,2021-09
9,ANALAMPASINA,ANALAMPASINA,-0.3989624660488426,2021-09
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.3355142360855754,2021-09
7,AMBIABE,ANDRORANGAVOLA,-0.42521443051529395,2021-09
14,ANTARETRA,ANTARETRA,-0.4577798792142094,2021-09
15,ANTSINDRA,ANTSINDRA,-0.4100423610846007,2021-09
5,AMPASINAMBO,FASINTSARA,-0.44957024549352764,2021-09
11,FASINTSARA,FASINTSARA,-0.3886398034102758,2021-09
8,IFANADIANA,IFANADIANA,-0.4597926403075236,2021-09
3,KELILALINA,KELILALINA,-0.447854216741875,2021-09
12,MAROHARATRA,MAROHARATRA,-0.38842845583396124,2021-09
13,MAROTOKO,MAROTOKO,-0.3339953022914064,2021-09
1,RANOMAFANA,RANOMAFANA,-0.4102627800267104,2021-09
10,TSARATANANA,TSARATANANA,-0.42833623955862976,2021-09
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.37944586051479734,2021-10
4,AMBOHIMIERA,AMBOHIMIERA,-0.33677024814832135,2021-10
9,ANALAMPASINA,ANALAMPASINA,-0.5002119931677722,2021-10
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.40214116523712007,2021-10
7,AMBIABE,ANDRORANGAVOLA,-0.5073759371003361,2021-10
14,ANTARETRA,ANTARETRA,-0.5645671371144176,2021-10
15,ANTSINDRA,ANTSINDRA,-0.5214919986423111,2021-10
5,AMPASINAMBO,FASINTSARA,-0.5679436501408264,2021-10
11,FASINTSARA,FASINTSARA,-0.48787363459763317,2021-10
8,IFANADIANA,IFANADIANA,-0.5587909939982834,2021-10
3,KELILALINA,KELILALINA,-0.5435091934422224,2021-10
12,MAROHARATRA,MAROHARATRA,-0.49103294862177155,2021-10
13,MAROTOKO,MAROTOKO,-0.39921673559734333,2021-10
1,RANOMAFANA,RANOMAFANA,-0.49542475350578224,2021-10
10,TSARATANANA,TSARATANANA,-0.536014221761526,2021-10
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.4264632911468981,2021-11
4,AMBOHIMIERA,AMBOHIMIERA,-0.3750302536555359,2021-11
9,ANALAMPASINA,ANALAMPASINA,-0.5611617485095937,2021-11
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.43065309820775827,2021-11
7,AMBIABE,ANDRORANGAVOLA,-0.5463774223734963,2021-11
14,ANTARETRA,ANTARETRA,-0.61028288886923,2021-11
15,ANTSINDRA,ANTSINDRA,-0.5912873539051738,2021-11
5,AMPASINAMBO,FASINTSARA,-0.6432419040827982,2021-11
11,FASINTSARA,FASINTSARA,-0.556155882101304,2021-11
8,IFANADIANA,IFANADIANA,-0.6003863816591984,2021-11
3,KELILALINA,KELILALINA,-0.5920992171618109,2021-11
12,MAROHARATRA,MAROHARATRA,-0.5661802387105719,2021-11
13,MAROTOKO,MAROTOKO,-0.42510261764413776,2021-11
1,RANOMAFANA,RANOMAFANA,-0.5478844320151668,2021-11
10,TSARATANANA,TSARATANANA,-0.5874002071417588,2021-11
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.43608238170575836,2021-12
4,AMBOHIMIERA,AMBOHIMIERA,-0.3859001102664809,2021-12
9,ANALAMPASINA,ANALAMPASINA,-0.5727862811842701,2021-12
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.4604284126621122,2021-12
7,AMBIABE,ANDRORANGAVOLA,-0.5786941961954032,2021-12
14,ANTARETRA,ANTARETRA,-0.6398212920851252,2021-12
15,ANTSINDRA,ANTSINDRA,-0.5971687734255894,2021-12
5,AMPASINAMBO,FASINTSARA,-0.6291869828397146,2021-12
11,FASINTSARA,FASINTSARA,-0.5565052393831134,2021-12
8,IFANADIANA,IFANADIANA,-0.6302230786964175,2021-12
3,KELILALINA,KELILALINA,-0.6154504003187778,2021-12
12,MAROHARATRA,MAROHARATRA,-0.5586123029568045,2021-12
13,MAROTOKO,MAROTOKO,-0.4550404753206089,2021-12
1,RANOMAFANA,RANOMAFANA,-0.5628920221706033,2021-12
10,TSARATANANA,TSARATANANA,-0.6037183814164765,2021-12
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.2746908403892258,2022-01
4,AMBOHIMIERA,AMBOHIMIERA,-0.25517344085328353,2022-01
9,ANALAMPASINA,ANALAMPASINA,-0.3550242884503947,2022-01
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.29165136726589597,2022-01
7,AMBIABE,ANDRORANGAVOLA,-0.35570260336268145,2022-01
14,ANTARETRA,ANTARETRA,-0.39259630692214714,2022-01
15,ANTSINDRA,ANTSINDRA,-0.3615430866220723,2022-01
5,AMPASINAMBO,FASINTSARA,-0.3683513447015999,2022-01
11,FASINTSARA,FASINTSARA,-0.33918848178279,2022-01
8,IFANADIANA,IFANADIANA,-0.38521680221817745,2022-01
3,KELILALINA,KELILALINA,-0.3816042206373504,2022-01
12,MAROHARATRA,MAROHARATRA,-0.3341344451066617,2022-01
13,MAROTOKO,MAROTOKO,-0.2903114575881885,2022-01
1,RANOMAFANA,RANOMAFANA,-0.35962689504376594,2022-01
10,TSARATANANA,TSARATANANA,-0.3701221281921576,2022-01
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.2703886258156968,2022-02
4,AMBOHIMIERA,AMBOHIMIERA,-0.25129974716842757,2022-02
9,ANALAMPASINA,ANALAMPASINA,-0.36202951966776337,2022-02
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.2787458452585417,2022-02
7,AMBIABE,ANDRORANGAVOLA,-0.3476413232727412,2022-02
14,ANTARETRA,ANTARETRA,-0.37961777719270284,2022-02
15,ANTSINDRA,ANTSINDRA,-0.34943184246218184,2022-02
5,AMPASINAMBO,FASINTSARA,-0.38096920908436543,2022-02
11,FASINTSARA,FASINTSARA,-0.33446739488963934,2022-02
8,IFANADIANA,IFANADIANA,-0.3753764504405408,2022-02
3,KELILALINA,KELILALINA,-0.3766039175080701,2022-02
12,MAROHARATRA,MAROHARATRA,-0.32713434825315735,2022-02
13,MAROTOKO,MAROTOKO,-0.2750157877285978,2022-02
1,RANOMAFANA,RANOMAFANA,-0.35809449638854757,2022-02
10,TSARATANANA,TSARATANANA,-0.3609039593860508,2022-02
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.21750651561474313,2022-03
4,AMBOHIMIERA,AMBOHIMIERA,-0.20769631602678088,2022-03
9,ANALAMPASINA,ANALAMPASINA,-0.278014966648933,2022-03
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.24966016227495774,2022-03
7,AMBIABE,ANDRORANGAVOLA,-0.3026069883912108,2022-03
14,ANTARETRA,ANTARETRA,-0.3281455620062556,2022-03
15,ANTSINDRA,ANTSINDRA,-0.28748701773119195,2022-03
5,AMPASINAMBO,FASINTSARA,-0.2953457829387938,2022-03
11,FASINTSARA,FASINTSARA,-0.2635790709668277,2022-03
8,IFANADIANA,IFANADIANA,-0.32367487620899793,2022-03
3,KELILALINA,KELILALINA,-0.31651321809354616,2022-03
12,MAROHARATRA,MAROHARATRA,-0.26470093808039463,2022-03
13,MAROTOKO,MAROTOKO,-0.24954279142346958,2022-03
1,RANOMAFANA,RANOMAFANA,-0.2980966057059482,2022-03
10,TSARATANANA,TSARATANANA,-0.3037876980143486,2022-03
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.21460891736767798,2022-04
4,AMBOHIMIERA,AMBOHIMIERA,-0.20234299979124387,2022-04
9,ANALAMPASINA,ANALAMPASINA,-0.2839441564081442,2022-04
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.24362651411447225,2022-04
7,AMBIABE,ANDRORANGAVOLA,-0.3028615579139245,2022-04
14,ANTARETRA,ANTARETRA,-0.32175382263821256,2022-04
15,ANTSINDRA,ANTSINDRA,-0.27821552558418,2022-04
5,AMPASINAMBO,FASINTSARA,-0.31171583635598027,2022-04
11,FASINTSARA,FASINTSARA,-0.26654194773297124,2022-04
8,IFANADIANA,IFANADIANA,-0.3194502248440909,2022-04
3,KELILALINA,KELILALINA,-0.316770313664582,2022-04
12,MAROHARATRA,MAROHARATRA,-0.26517974235592773,2022-04
13,MAROTOKO,MAROTOKO,-0.24261790588431636,2022-04
1,RANOMAFANA,RANOMAFANA,-0.3026727001718403,2022-04
10,TSARATANANA,TSARATANANA,-0.29222798376705494,2022-04
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.20710537900792733,2022-05
4,AMBOHIMIERA,AMBOHIMIERA,-0.19320557053416368,2022-05
9,ANALAMPASINA,ANALAMPASINA,-0.28413874935537986,2022-05
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.2138402062422336,2022-05
7,AMBIABE,ANDRORANGAVOLA,-0.276822054298015,2022-05
14,ANTARETRA,ANTARETRA,-0.28756233629050115,2022-05
15,ANTSINDRA,ANTSINDRA,-0.26702547634508633,2022-05
5,AMPASINAMBO,FASINTSARA,-0.3182869240236032,2022-05
11,FASINTSARA,FASINTSARA,-0.2669763922215131,2022-05
8,IFANADIANA,IFANADIANA,-0.2934775630050366,2022-05
3,KELILALINA,KELILALINA,-0.3007316514671382,2022-05
12,MAROHARATRA,MAROHARATRA,-0.2629011447947205,2022-05
13,MAROTOKO,MAROTOKO,-0.21090231987695696,2022-05
1,RANOMAFANA,RANOMAFANA,-0.2930445539590375,2022-05
10,TSARATANANA,TSARATANANA,-0.27409449694402327,2022-05
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.13036696992114596,2022-06
4,AMBOHIMIERA,AMBOHIMIERA,-0.1273552181232007,2022-06
9,ANALAMPASINA,ANALAMPASINA,-0.17686168286078802,2022-06
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.15133726776529777,2022-06
7,AMBIABE,ANDRORANGAVOLA,-0.19263798147732472,2022-06
14,ANTARETRA,ANTARETRA,-0.2047950593011974,2022-06
15,ANTSINDRA,ANTSINDRA,-0.1743200758305058,2022-06
5,AMPASINAMBO,FASINTSARA,-0.19498861047835014,2022-06
11,FASINTSARA,FASINTSARA,-0.163717520550904,2022-06
8,IFANADIANA,IFANADIANA,-0.20334057496337354,2022-06
3,KELILALINA,KELILALINA,-0.20550137906777294,2022-06
12,MAROHARATRA,MAROHARATRA,-0.16396277779281937,2022-06
13,MAROTOKO,MAROTOKO,-0.15089959423443108,2022-06
1,RANOMAFANA,RANOMAFANA,-0.199349309164402,2022-06
10,TSARATANANA,TSARATANANA,-0.1879414236890733,2022-06
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.1651226006877373,2022-07
4,AMBOHIMIERA,AMBOHIMIERA,-0.15952867473818486,2022-07
9,ANALAMPASINA,ANALAMPASINA,-0.2243750349158707,2022-07
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.19164456570586072,2022-07
7,AMBIABE,ANDRORANGAVOLA,-0.24539989723817204,2022-07
14,ANTARETRA,ANTARETRA,-0.25715071666244893,2022-07
15,ANTSINDRA,ANTSINDRA,-0.2208072494452405,2022-07
5,AMPASINAMBO,FASINTSARA,-0.25247312825054674,2022-07
11,FASINTSARA,FASINTSARA,-0.21136055392364236,2022-07
8,IFANADIANA,IFANADIANA,-0.25856061997571644,2022-07
3,KELILALINA,KELILALINA,-0.26010196732762825,2022-07
12,MAROHARATRA,MAROHARATRA,-0.21304986023791805,2022-07
13,MAROTOKO,MAROTOKO,-0.19083595504182785,2022-07
1,RANOMAFANA,RANOMAFANA,-0.25116210757428714,2022-07
10,TSARATANANA,TSARATANANA,-0.2354973567144051,2022-07
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.2608597593955704,2022-08
4,AMBOHIMIERA,AMBOHIMIERA,-0.2344483742102016,2022-08
9,ANALAMPASINA,ANALAMPASINA,-0.352831115372764,2022-08
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.2599202150895999,2022-08
7,AMBIABE,ANDRORANGAVOLA,-0.33951153952472135,2022-08
14,ANTARETRA,ANTARETRA,-0.3573512798751086,2022-08
15,ANTSINDRA,ANTSINDRA,-0.34861811516648084,2022-08
5,AMPASINAMBO,FASINTSARA,-0.410256136229892,2022-08
11,FASINTSARA,FASINTSARA,-0.3428575871675933,2022-08
8,IFANADIANA,IFANADIANA,-0.361855176776427,2022-08
3,KELILALINA,KELILALINA,-0.366092654625776,2022-08
12,MAROHARATRA,MAROHARATRA,-0.3417660183934708,2022-08
13,MAROTOKO,MAROTOKO,-0.2553727843144923,2022-08
1,RANOMAFANA,RANOMAFANA,-0.3495595318903981,2022-08
10,TSARATANANA,TSARATANANA,-0.3467323480058585,2022-08
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.3497302017418277,2022-09
4,AMBOHIMIERA,AMBOHIMIERA,-0.30166419719929677,2022-09
9,ANALAMPASINA,ANALAMPASINA,-0.46478984986939864,2022-09
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.34401489090746895,2022-09
7,AMBIABE,ANDRORANGAVOLA,-0.44756423157926856,2022-09
14,ANTARETRA,ANTARETRA,-0.47712811353062407,2022-09
15,ANTSINDRA,ANTSINDRA,-0.48112594356530985,2022-09
5,AMPASINAMBO,FASINTSARA,-0.5380894210947245,2022-09
11,FASINTSARA,FASINTSARA,-0.4673204920479553,2022-09
8,IFANADIANA,IFANADIANA,-0.48507035677507393,2022-09
3,KELILALINA,KELILALINA,-0.4793213091230421,2022-09
12,MAROHARATRA,MAROHARATRA,-0.4665470357485061,2022-09
13,MAROTOKO,MAROTOKO,-0.33816971283488284,2022-09
1,RANOMAFANA,RANOMAFANA,-0.43905553834998035,2022-09
10,TSARATANANA,TSARATANANA,-0.4705234107652375,2022-09
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.5499876790045617,2022-10
4,AMBOHIMIERA,AMBOHIMIERA,-0.46400935565781964,2022-10
9,ANALAMPASINA,ANALAMPASINA,-0.7306796258170875,2022-10
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.5289172930896996,2022-10
7,AMBIABE,ANDRORANGAVOLA,-0.6823912994352272,2022-10
14,ANTARETRA,ANTARETRA,-0.7576729828140871,2022-10
15,ANTSINDRA,ANTSINDRA,-0.7709828584419345,2022-10
5,AMPASINAMBO,FASINTSARA,-0.822769666095722,2022-10
11,FASINTSARA,FASINTSARA,-0.7289024643706233,2022-10
8,IFANADIANA,IFANADIANA,-0.7620648115674797,2022-10
3,KELILALINA,KELILALINA,-0.7447348019215713,2022-10
12,MAROHARATRA,MAROHARATRA,-0.7298525677415912,2022-10
13,MAROTOKO,MAROTOKO,-0.5185219890792642,2022-10
1,RANOMAFANA,RANOMAFANA,-0.6701176813045564,2022-10
10,TSARATANANA,TSARATANANA,-0.7578897338463144,2022-10
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.42876768022650025,2022-11
4,AMBOHIMIERA,AMBOHIMIERA,-0.36790529248033366,2022-11
9,ANALAMPASINA,ANALAMPASINA,-0.5397783834190101,2022-11
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.45458200872627247,2022-11
7,AMBIABE,ANDRORANGAVOLA,-0.5595437134711994,2022-11
14,ANTARETRA,ANTARETRA,-0.6417900172393839,2022-11
15,ANTSINDRA,ANTSINDRA,-0.6135679944158786,2022-11
5,AMPASINAMBO,FASINTSARA,-0.6212559751517835,2022-11
11,FASINTSARA,FASINTSARA,-0.5600328751644517,2022-11
8,IFANADIANA,IFANADIANA,-0.620536468421589,2022-11
3,KELILALINA,KELILALINA,-0.5903602788743912,2022-11
12,MAROHARATRA,MAROHARATRA,-0.5829575086308296,2022-11
13,MAROTOKO,MAROTOKO,-0.45367734935678944,2022-11
1,RANOMAFANA,RANOMAFANA,-0.5260727907797408,2022-11
10,TSARATANANA,TSARATANANA,-0.6045382361734606,2022-11
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.3518168541628181,2022-12
4,AMBOHIMIERA,AMBOHIMIERA,-0.3096247665382501,2022-12
9,ANALAMPASINA,ANALAMPASINA,-0.43625600361829775,2022-12
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.3960442305532899,2022-12
7,AMBIABE,ANDRORANGAVOLA,-0.46959211773923815,2022-12
14,ANTARETRA,ANTARETRA,-0.5486726302151334,2022-12
15,ANTSINDRA,ANTSINDRA,-0.49269264415164193,2022-12
5,AMPASINAMBO,FASINTSARA,-0.4812510491335851,2022-12
11,FASINTSARA,FASINTSARA,-0.4439317689469094,2022-12
8,IFANADIANA,IFANADIANA,-0.517804262419801,2022-12
3,KELILALINA,KELILALINA,-0.48948753475076995,2022-12
12,MAROHARATRA,MAROHARATRA,-0.45399628937432984,2022-12
13,MAROTOKO,MAROTOKO,-0.4002184395974381,2022-12
1,RANOMAFANA,RANOMAFANA,-0.4391510656629507,2022-12
10,TSARATANANA,TSARATANANA,-0.4985180310725784,2022-12
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.27286333125258,2023-01
4,AMBOHIMIERA,AMBOHIMIERA,-0.25091154018697204,2023-01
9,ANALAMPASINA,ANALAMPASINA,-0.3479271238179498,2023-01
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.3041322218439801,2023-01
7,AMBIABE,ANDRORANGAVOLA,-0.3668302362035185,2023-01
14,ANTARETRA,ANTARETRA,-0.4191433351951229,2023-01
15,ANTSINDRA,ANTSINDRA,-0.37153319445464267,2023-01
5,AMPASINAMBO,FASINTSARA,-0.37137426150553005,2023-01
11,FASINTSARA,FASINTSARA,-0.33539181681157454,2023-01
8,IFANADIANA,IFANADIANA,-0.39982464127570844,2023-01
3,KELILALINA,KELILALINA,-0.3877339797272175,2023-01
12,MAROHARATRA,MAROHARATRA,-0.338307167164729,2023-01
13,MAROTOKO,MAROTOKO,-0.30371228919320675,2023-01
1,RANOMAFANA,RANOMAFANA,-0.35964246467957456,2023-01
10,TSARATANANA,TSARATANANA,-0.38391527493930033,2023-01
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.2536716198465669,2023-02
4,AMBOHIMIERA,AMBOHIMIERA,-0.2337937443431593,2023-02
9,ANALAMPASINA,ANALAMPASINA,-0.32942133811496627,2023-02
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.2650176338353553,2023-02
7,AMBIABE,ANDRORANGAVOLA,-0.32895377811727633,2023-02
14,ANTARETRA,ANTARETRA,-0.34942741571043,2023-02
15,ANTSINDRA,ANTSINDRA,-0.3252937550703,2023-02
5,AMPASINAMBO,FASINTSARA,-0.3608118468729403,2023-02
11,FASINTSARA,FASINTSARA,-0.3161595176087037,2023-02
8,IFANADIANA,IFANADIANA,-0.3528765524962146,2023-02
3,KELILALINA,KELILALINA,-0.35152041655905875,2023-02
12,MAROHARATRA,MAROHARATRA,-0.3101031239486699,2023-02
13,MAROTOKO,MAROTOKO,-0.26337268060850644,2023-02
1,RANOMAFANA,RANOMAFANA,-0.3304573721591359,2023-02
10,TSARATANANA,TSARATANANA,-0.33345361194775097,2023-02
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.21473055767122,2023-03
4,AMBOHIMIERA,AMBOHIMIERA,-0.19493113512417054,2023-03
9,ANALAMPASINA,ANALAMPASINA,-0.27558922716391526,2023-03
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.22053702558523133,2023-03
7,AMBIABE,ANDRORANGAVOLA,-0.26556528435024607,2023-03
14,ANTARETRA,ANTARETRA,-0.2900978826592225,2023-03
15,ANTSINDRA,ANTSINDRA,-0.26992436964349265,2023-03
5,AMPASINAMBO,FASINTSARA,-0.3013288161243567,2023-03
11,FASINTSARA,FASINTSARA,-0.2670586971140302,2023-03
8,IFANADIANA,IFANADIANA,-0.2854856928792227,2023-03
3,KELILALINA,KELILALINA,-0.27975314018115427,2023-03
12,MAROHARATRA,MAROHARATRA,-0.25796100850355086,2023-03
13,MAROTOKO,MAROTOKO,-0.21978213158806947,2023-03
1,RANOMAFANA,RANOMAFANA,-0.2635022235347895,2023-03
10,TSARATANANA,TSARATANANA,-0.27291853329629584,2023-03
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.2219743653234525,2023-04
4,AMBOHIMIERA,AMBOHIMIERA,-0.20502359910381648,2023-04
9,ANALAMPASINA,ANALAMPASINA,-0.29205279618020563,2023-04
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.22919698275734346,2023-04
7,AMBIABE,ANDRORANGAVOLA,-0.28735778517826444,2023-04
14,ANTARETRA,ANTARETRA,-0.3087576303584491,2023-04
15,ANTSINDRA,ANTSINDRA,-0.2888172029877035,2023-04
5,AMPASINAMBO,FASINTSARA,-0.3279793203932693,2023-04
11,FASINTSARA,FASINTSARA,-0.28187063372863214,2023-04
8,IFANADIANA,IFANADIANA,-0.3101989115808774,2023-04
3,KELILALINA,KELILALINA,-0.3095051098839488,2023-04
12,MAROHARATRA,MAROHARATRA,-0.27716173612572026,2023-04
13,MAROTOKO,MAROTOKO,-0.22502072562573483,2023-04
1,RANOMAFANA,RANOMAFANA,-0.29617396782385585,2023-04
