fid,new_commun,old_commun,mean_precip_mm,date
7,AMBIABE,ANDRORANGAVOLA,80.96754835973377,2021-05
14,ANTARETRA,ANTARETRA,72.22654648754894,2021-05
15,ANTSINDRA,ANTSINDRA,87.3213463178857,2021-05
5,AMPASINAMBO,FASINTSARA,86.8520940605902,2021-05
11,FASINTSARA,FASINTSARA,91.75937071141176,2021-05
8,IFANADIANA,IFANADIANA,79.85485097993849,2021-05
3,KELILALINA,KELILALINA,85.87328187842655,2021-05
12,MAROHARATRA,MAROHARATRA,88.25455836116774,2021-05
13,MAROTOKO,MAROTOKO,73.81071668287528,2021-05
1,RANOMAFANA,RANOMAFANA,85.81358572117055,2021-05
10,TSARATANANA,TSARATANANA,83.99886497079787,2021-05
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,114.9609766165068,2021-06
4,AMBOHIMIERA,AMBOHIMIERA,109.81303426458429,2021-06
9,ANALAMPASINA,ANALAMPASINA,108.1796911326532,2021-06
6,ANDRORANGAVOLA,ANDRORANGAVOLA,119.82897312799841,2021-06
7,AMBIABE,ANDRORANGAVOLA,117.84173353664748,2021-06
14,ANTARETRA,ANTARETRA,122.27232108959525,2021-06
15,ANTSINDRA,ANTSINDRA,123.10646466520504,2021-06
5,AMPASINAMBO,FASINTSARA,121.17907745361185,2021-06
11,FASINTSARA,FASINTSARA,124.94818366771169,2021-06
8,IFANADIANA,IFANADIANA,118.96773585330229,2021-06
3,KELILALINA,KELILALINA,115.89965317352238,2021-06
12,MAROHARATRA,MAROHARATRA,134.23567988149782,2021-06
13,MAROTOKO,MAROTOKO,119.46756056810655,2021-06
1,RANOMAFANA,RANOMAFANA,111.59873620771732,2021-06
10,TSARATANANA,TSARATANANA,120.82426691981968,2021-06
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,78.55839018630293,2021-07
4,AMBOHIMIERA,AMBOHIMIERA,69.4300032764043,2021-07
9,ANALAMPASINA,ANALAMPASINA,75.23068005166267,2021-07
6,ANDRORANGAVOLA,ANDRORANGAVOLA,78.99387307906724,2021-07
7,AMBIABE,ANDRORANGAVOLA,72.58569238208692,2021-07
14,ANTARETRA,ANTARETRA,77.27815051811713,2021-07
15,ANTSINDRA,ANTSINDRA,80.72928311714234,2021-07
5,AMPASINAMBO,FASINTSARA,88.26529960044557,2021-07
11,FASINTSARA,FASINTSARA,87.20606271096743,2021-07
8,IFANADIANA,IFANADIANA,72.03976009210258,2021-07
3,KELILALINA,KELILALINA,66.54340661948405,2021-07
12,MAROHARATRA,MAROHARATRA,93.00530170253369,2021-07
13,MAROTOKO,MAROTOKO,81.31082232557276,2021-07
1,RANOMAFANA,RANOMAFANA,61.44434980725725,2021-07
10,TSARATANANA,TSARATANANA,72.37203916212187,2021-07
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,66.33746477030184,2021-08
4,AMBOHIMIERA,AMBOHIMIERA,64.52794265803698,2021-08
9,ANALAMPASINA,ANALAMPASINA,66.5495739426924,2021-08
6,ANDRORANGAVOLA,ANDRORANGAVOLA,64.0367873416283,2021-08
7,AMBIABE,ANDRORANGAVOLA,64.21820279029998,2021-08
14,ANTARETRA,ANTARETRA,58.14370858405689,2021-08
15,ANTSINDRA,ANTSINDRA,62.94876538410395,2021-08
5,AMPASINAMBO,FASINTSARA,67.09765476611267,2021-08
11,FASINTSARA,FASINTSARA,68.94284185173873,2021-08
8,IFANADIANA,IFANADIANA,59.90261038810277,2021-08
3,KELILALINA,KELILALINA,62.22412269639034,2021-08
12,MAROHARATRA,MAROHARATRA,68.5806095016003,2021-08
13,MAROTOKO,MAROTOKO,63.94372984314252,2021-08
1,RANOMAFANA,RANOMAFANA,60.78403664338452,2021-08
10,TSARATANANA,TSARATANANA,57.02160862777762,2021-08
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,72.35695696081906,2021-09
4,AMBOHIMIERA,AMBOHIMIERA,70.90293668914033,2021-09
9,ANALAMPASINA,ANALAMPASINA,67.71965854213147,2021-09
6,ANDRORANGAVOLA,ANDRORANGAVOLA,63.747815956370864,2021-09
7,AMBIABE,ANDRORANGAVOLA,68.93692036209005,2021-09
14,ANTARETRA,ANTARETRA,63.09595052673952,2021-09
15,ANTSINDRA,ANTSINDRA,74.31207786111757,2021-09
5,AMPASINAMBO,FASINTSARA,70.06499218419256,2021-09
11,FASINTSARA,FASINTSARA,75.23156559802662,2021-09
8,IFANADIANA,IFANADIANA,68.8533263981154,2021-09
3,KELILALINA,KELILALINA,72.77866853282913,2021-09
12,MAROHARATRA,MAROHARATRA,76.01231865413442,2021-09
13,MAROTOKO,MAROTOKO,63.63605186338436,2021-09
1,RANOMAFANA,RANOMAFANA,72.40730064147566,2021-09
10,TSARATANANA,TSARATANANA,72.91797664776048,2021-09
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,67.7695881779347,2021-10
4,AMBOHIMIERA,AMBOHIMIERA,71.3148486320352,2021-10
9,ANALAMPASINA,ANALAMPASINA,71.10164893171232,2021-10
6,ANDRORANGAVOLA,ANDRORANGAVOLA,71.43255502707798,2021-10
7,AMBIABE,ANDRORANGAVOLA,76.02826614255429,2021-10
14,ANTARETRA,ANTARETRA,61.59509789061307,2021-10
15,ANTSINDRA,ANTSINDRA,59.91704268951091,2021-10
5,AMPASINAMBO,FASINTSARA,56.162286192662876,2021-10
11,FASINTSARA,FASINTSARA,63.50887075234485,2021-10
8,IFANADIANA,IFANADIANA,69.04750930345669,2021-10
3,KELILALINA,KELILALINA,71.86846783500302,2021-10
12,MAROHARATRA,MAROHARATRA,56.36760676940002,2021-10
13,MAROTOKO,MAROTOKO,73.3577663919196,2021-10
1,RANOMAFANA,RANOMAFANA,71.80009190837448,2021-10
10,TSARATANANA,TSARATANANA,62.925768389042275,2021-10
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,90.11399515447822,2021-11
4,AMBOHIMIERA,AMBOHIMIERA,82.57282972481319,2021-11
9,ANALAMPASINA,ANALAMPASINA,81.43096568472856,2021-11
6,ANDRORANGAVOLA,ANDRORANGAVOLA,87.44749104879361,2021-11
7,AMBIABE,ANDRORANGAVOLA,91.91669273052554,2021-11
14,ANTARETRA,ANTARETRA,79.424702132262,2021-11
15,ANTSINDRA,ANTSINDRA,91.85554267420348,2021-11
5,AMPASINAMBO,FASINTSARA,81.58503238901262,2021-11
11,FASINTSARA,FASINTSARA,90.04618322312947,2021-11
8,IFANADIANA,IFANADIANA,90.72114847632147,2021-11
3,KELILALINA,KELILALINA,87.31529864653767,2021-11
12,MAROHARATRA,MAROHARATRA,84.84965761897166,2021-11
13,MAROTOKO,MAROTOKO,87.22828465948065,2021-11
1,RANOMAFANA,RANOMAFANA,84.88856719019314,2021-11
10,TSARATANANA,TSARATANANA,92.80555127359473,2021-11
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,168.4599648646923,2021-12
4,AMBOHIMIERA,AMBOHIMIERA,151.77916465949698,2021-12
9,ANALAMPASINA,ANALAMPASINA,147.9876066814795,2021-12
6,ANDRORANGAVOLA,ANDRORANGAVOLA,185.4242599479364,2021-12
7,AMBIABE,ANDRORANGAVOLA,159.51515761984683,2021-12
14,ANTARETRA,ANTARETRA,176.18610549590434,2021-12
15,ANTSINDRA,ANTSINDRA,181.94292071081668,2021-12
5,AMPASINAMBO,FASINTSARA,148.2458517270105,2021-12
11,FASINTSARA,FASINTSARA,169.0643323149918,2021-12
8,IFANADIANA,IFANADIANA,175.86346472547476,2021-12
3,KELILALINA,KELILALINA,148.7342872361932,2021-12
12,MAROHARATRA,MAROHARATRA,165.2695163810714,2021-12
13,MAROTOKO,MAROTOKO,197.51589184846236,2021-12
1,RANOMAFANA,RANOMAFANA,131.59546777964385,2021-12
10,TSARATANANA,TSARATANANA,183.11276880669723,2021-12
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,560.6572385634851,2022-01
4,AMBOHIMIERA,AMBOHIMIERA,542.9666933918812,2022-01
9,ANALAMPASINA,ANALAMPASINA,565.2058319118892,2022-01
6,ANDRORANGAVOLA,ANDRORANGAVOLA,502.0082039619085,2022-01
7,AMBIABE,ANDRORANGAVOLA,486.17247136741975,2022-01
14,ANTARETRA,ANTARETRA,460.02457739021776,2022-01
15,ANTSINDRA,ANTSINDRA,533.5947624205562,2022-01
5,AMPASINAMBO,FASINTSARA,525.5286052869468,2022-01
11,FASINTSARA,FASINTSARA,545.5799506525728,2022-01
8,IFANADIANA,IFANADIANA,484.37365545081695,2022-01
3,KELILALINA,KELILALINA,471.5852254968001,2022-01
12,MAROHARATRA,MAROHARATRA,521.4914219882417,2022-01
13,MAROTOKO,MAROTOKO,522.301475479041,2022-01
1,RANOMAFANA,RANOMAFANA,453.99809946539636,2022-01
10,TSARATANANA,TSARATANANA,495.8136729581294,2022-01
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,587.6724423324725,2022-02
4,AMBOHIMIERA,AMBOHIMIERA,596.6541489734889,2022-02
9,ANALAMPASINA,ANALAMPASINA,560.7974122936141,2022-02
6,ANDRORANGAVOLA,ANDRORANGAVOLA,827.5102210317135,2022-02
7,AMBIABE,ANDRORANGAVOLA,784.425966088289,2022-02
14,ANTARETRA,ANTARETRA,782.582108571444,2022-02
15,ANTSINDRA,ANTSINDRA,629.7172070706223,2022-02
5,AMPASINAMBO,FASINTSARA,610.3342006700789,2022-02
11,FASINTSARA,FASINTSARA,614.9642104812325,2022-02
8,IFANADIANA,IFANADIANA,767.6379080239943,2022-02
3,KELILALINA,KELILALINA,719.4981898888263,2022-02
12,MAROHARATRA,MAROHARATRA,648.5765168773094,2022-02
13,MAROTOKO,MAROTOKO,834.0768199876845,2022-02
1,RANOMAFANA,RANOMAFANA,683.8965802617041,2022-02
10,TSARATANANA,TSARATANANA,683.6121028198618,2022-02
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,274.85339262596216,2022-03
4,AMBOHIMIERA,AMBOHIMIERA,271.9519269334458,2022-03
9,ANALAMPASINA,ANALAMPASINA,271.63127607979897,2022-03
6,ANDRORANGAVOLA,ANDRORANGAVOLA,295.82564434326986,2022-03
7,AMBIABE,ANDRORANGAVOLA,310.9260264555725,2022-03
14,ANTARETRA,ANTARETRA,266.4669498112948,2022-03
15,ANTSINDRA,ANTSINDRA,271.3769459147473,2022-03
5,AMPASINAMBO,FASINTSARA,295.4062024680645,2022-03
11,FASINTSARA,FASINTSARA,289.6512920867481,2022-03
8,IFANADIANA,IFANADIANA,283.3429825113315,2022-03
3,KELILALINA,KELILALINA,291.10488366833545,2022-03
12,MAROHARATRA,MAROHARATRA,295.17614475991104,2022-03
13,MAROTOKO,MAROTOKO,301.556664347378,2022-03
1,RANOMAFANA,RANOMAFANA,293.47689012952765,2022-03
10,TSARATANANA,TSARATANANA,266.2668377961795,2022-03
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,118.98353282053571,2022-04
4,AMBOHIMIERA,AMBOHIMIERA,110.63710749315909,2022-04
9,ANALAMPASINA,ANALAMPASINA,108.98498533332238,2022-04
6,ANDRORANGAVOLA,ANDRORANGAVOLA,125.1817896413991,2022-04
7,AMBIABE,ANDRORANGAVOLA,115.20120856337934,2022-04
14,ANTARETRA,ANTARETRA,126.20136480499792,2022-04
15,ANTSINDRA,ANTSINDRA,132.10023900928687,2022-04
5,AMPASINAMBO,FASINTSARA,134.0144697942729,2022-04
11,FASINTSARA,FASINTSARA,134.60335211951138,2022-04
8,IFANADIANA,IFANADIANA,121.36878819237687,2022-04
3,KELILALINA,KELILALINA,113.55511730088844,2022-04
12,MAROHARATRA,MAROHARATRA,149.82300626571902,2022-04
13,MAROTOKO,MAROTOKO,123.80152181505252,2022-04
1,RANOMAFANA,RANOMAFANA,104.9138412606772,2022-04
10,TSARATANANA,TSARATANANA,123.0844310451669,2022-04
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,84.35361371789917,2022-05
4,AMBOHIMIERA,AMBOHIMIERA,75.19748366233578,2022-05
9,ANALAMPASINA,ANALAMPASINA,76.15826064599635,2022-05
6,ANDRORANGAVOLA,ANDRORANGAVOLA,83.20605676352436,2022-05
7,AMBIABE,ANDRORANGAVOLA,80.615786025373,2022-05
14,ANTARETRA,ANTARETRA,80.50933550096191,2022-05
15,ANTSINDRA,ANTSINDRA,88.70040379451395,2022-05
5,AMPASINAMBO,FASINTSARA,79.46236448004414,2022-05
11,FASINTSARA,FASINTSARA,87.56637300336597,2022-05
8,IFANADIANA,IFANADIANA,82.11823602402389,2022-05
3,KELILALINA,KELILALINA,77.0076145304562,2022-05
12,MAROHARATRA,MAROHARATRA,88.5708835438159,2022-05
13,MAROTOKO,MAROTOKO,85.34458220418485,2022-05
1,RANOMAFANA,RANOMAFANA,72.13381481482607,2022-05
10,TSARATANANA,TSARATANANA,85.18119151534484,2022-05
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,122.64059462688293,2022-06
4,AMBOHIMIERA,AMBOHIMIERA,112.87800084769292,2022-06
9,ANALAMPASINA,ANALAMPASINA,108.28272607128442,2022-06
6,ANDRORANGAVOLA,ANDRORANGAVOLA,142.5356576072694,2022-06
7,AMBIABE,ANDRORANGAVOLA,132.42222092255864,2022-06
14,ANTARETRA,ANTARETRA,135.42953098575742,2022-06
15,ANTSINDRA,ANTSINDRA,137.32717813162796,2022-06
5,AMPASINAMBO,FASINTSARA,127.76159397064104,2022-06
11,FASINTSARA,FASINTSARA,133.32815504490074,2022-06
8,IFANADIANA,IFANADIANA,128.85721405714443,2022-06
3,KELILALINA,KELILALINA,120.34531698822708,2022-06
12,MAROHARATRA,MAROHARATRA,144.31496763623034,2022-06
13,MAROTOKO,MAROTOKO,146.19448915959876,2022-06
1,RANOMAFANA,RANOMAFANA,111.30863861136649,2022-06
10,TSARATANANA,TSARATANANA,127.43258235388181,2022-06
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,101.74245719869178,2022-07
4,AMBOHIMIERA,AMBOHIMIERA,97.44924211119722,2022-07
9,ANALAMPASINA,ANALAMPASINA,97.49906011387674,2022-07
6,ANDRORANGAVOLA,ANDRORANGAVOLA,81.20735318301652,2022-07
7,AMBIABE,ANDRORANGAVOLA,86.69543646965292,2022-07
14,ANTARETRA,ANTARETRA,78.34083683374283,2022-07
15,ANTSINDRA,ANTSINDRA,100.68573312736291,2022-07
5,AMPASINAMBO,FASINTSARA,99.30842297768612,2022-07
11,FASINTSARA,FASINTSARA,105.1382218739447,2022-07
8,IFANADIANA,IFANADIANA,85.6837009959593,2022-07
3,KELILALINA,KELILALINA,90.59694390659041,2022-07
12,MAROHARATRA,MAROHARATRA,103.55115235988767,2022-07
13,MAROTOKO,MAROTOKO,77.22707949935425,2022-07
1,RANOMAFANA,RANOMAFANA,89.40140552794688,2022-07
10,TSARATANANA,TSARATANANA,91.21725787847267,2022-07
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,41.158518420142876,2022-08
4,AMBOHIMIERA,AMBOHIMIERA,48.06502299190097,2022-08
9,ANALAMPASINA,ANALAMPASINA,38.961927288044066,2022-08
6,ANDRORANGAVOLA,ANDRORANGAVOLA,73.14023639764758,2022-08
7,AMBIABE,ANDRORANGAVOLA,75.23846321485803,2022-08
14,ANTARETRA,ANTARETRA,57.40983290838749,2022-08
15,ANTSINDRA,ANTSINDRA,42.41191438095687,2022-08
5,AMPASINAMBO,FASINTSARA,32.704163658117764,2022-08
11,FASINTSARA,FASINTSARA,39.1941318233844,2022-08
8,IFANADIANA,IFANADIANA,61.99803198076802,2022-08
3,KELILALINA,KELILALINA,65.73196379284629,2022-08
12,MAROHARATRA,MAROHARATRA,38.10781369630535,2022-08
13,MAROTOKO,MAROTOKO,82.44168144678547,2022-08
1,RANOMAFANA,RANOMAFANA,65.61310345021928,2022-08
10,TSARATANANA,TSARATANANA,48.18753703533892,2022-08
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,25.23177103932336,2022-09
4,AMBOHIMIERA,AMBOHIMIERA,26.31161863791205,2022-09
9,ANALAMPASINA,ANALAMPASINA,21.48775742298803,2022-09
6,ANDRORANGAVOLA,ANDRORANGAVOLA,32.090292180221134,2022-09
7,AMBIABE,ANDRORANGAVOLA,31.544443045366283,2022-09
14,ANTARETRA,ANTARETRA,33.47852697826201,2022-09
15,ANTSINDRA,ANTSINDRA,29.561695797574412,2022-09
5,AMPASINAMBO,FASINTSARA,21.79366660382018,2022-09
11,FASINTSARA,FASINTSARA,25.888806561535624,2022-09
8,IFANADIANA,IFANADIANA,33.149524897571915,2022-09
3,KELILALINA,KELILALINA,32.92139499856196,2022-09
12,MAROHARATRA,MAROHARATRA,27.823481067219262,2022-09
13,MAROTOKO,MAROTOKO,32.71065623527229,2022-09
1,RANOMAFANA,RANOMAFANA,31.50536904466711,2022-09
10,TSARATANANA,TSARATANANA,32.95745987948864,2022-09
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,63.909341970461725,2022-10
4,AMBOHIMIERA,AMBOHIMIERA,71.81626143686199,2022-10
9,ANALAMPASINA,ANALAMPASINA,67.70178376345402,2022-10
6,ANDRORANGAVOLA,ANDRORANGAVOLA,62.28079806255121,2022-10
7,AMBIABE,ANDRORANGAVOLA,72.91365218481293,2022-10
14,ANTARETRA,ANTARETRA,58.62966685297441,2022-10
15,ANTSINDRA,ANTSINDRA,54.067535400891124,2022-10
5,AMPASINAMBO,FASINTSARA,48.64220828725934,2022-10
11,FASINTSARA,FASINTSARA,55.18373597938928,2022-10
8,IFANADIANA,IFANADIANA,73.04070493950348,2022-10
3,KELILALINA,KELILALINA,80.8862855546418,2022-10
12,MAROHARATRA,MAROHARATRA,41.984656383655285,2022-10
13,MAROTOKO,MAROTOKO,56.96038509456798,2022-10
1,RANOMAFANA,RANOMAFANA,83.17252081722448,2022-10
10,TSARATANANA,TSARATANANA,67.48041141063065,2022-10
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,143.40520767545942,2022-11
4,AMBOHIMIERA,AMBOHIMIERA,132.17373750219397,2022-11
9,ANALAMPASINA,ANALAMPASINA,138.76065724740667,2022-11
6,ANDRORANGAVOLA,ANDRORANGAVOLA,107.12805669299833,2022-11
7,AMBIABE,ANDRORANGAVOLA,113.79152666916323,2022-11
14,ANTARETRA,ANTARETRA,110.60988923190796,2022-11
15,ANTSINDRA,ANTSINDRA,141.47848126472647,2022-11
5,AMPASINAMBO,FASINTSARA,131.01214751812998,2022-11
11,FASINTSARA,FASINTSARA,137.27204088316032,2022-11
8,IFANADIANA,IFANADIANA,124.13762929292139,2022-11
3,KELILALINA,KELILALINA,118.04525318137406,2022-11
12,MAROHARATRA,MAROHARATRA,126.67674441521008,2022-11
13,MAROTOKO,MAROTOKO,97.8339203026615,2022-11
1,RANOMAFANA,RANOMAFANA,116.07207785685465,2022-11
10,TSARATANANA,TSARATANANA,139.72479805196116,2022-11
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,260.17142343009056,2022-12
4,AMBOHIMIERA,AMBOHIMIERA,261.0217344769486,2022-12
9,ANALAMPASINA,ANALAMPASINA,288.9472681991869,2022-12
6,ANDRORANGAVOLA,ANDRORANGAVOLA,204.28045993022516,2022-12
7,AMBIABE,ANDRORANGAVOLA,231.56928288644096,2022-12
14,ANTARETRA,ANTARETRA,195.94898522012377,2022-12
15,ANTSINDRA,ANTSINDRA,207.50881819840527,2022-12
5,AMPASINAMBO,FASINTSARA,248.7978573039447,2022-12
11,FASINTSARA,FASINTSARA,242.31723935275957,2022-12
8,IFANADIANA,IFANADIANA,229.49813038314917,2022-12
3,KELILALINA,KELILALINA,242.2661343279779,2022-12
12,MAROHARATRA,MAROHARATRA,201.61723344559735,2022-12
13,MAROTOKO,MAROTOKO,192.9369638771324,2022-12
1,RANOMAFANA,RANOMAFANA,248.96068479826405,2022-12
10,TSARATANANA,TSARATANANA,225.1566587021685,2022-12
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,584.90535767172,2023-01
4,AMBOHIMIERA,AMBOHIMIERA,591.3245584979015,2023-01
9,ANALAMPASINA,ANALAMPASINA,590.5485581686348,2023-01
6,ANDRORANGAVOLA,ANDRORANGAVOLA,649.5103472201203,2023-01
7,AMBIABE,ANDRORANGAVOLA,638.4867059509904,2023-01
14,ANTARETRA,ANTARETRA,608.4118577623284,2023-01
15,ANTSINDRA,ANTSINDRA,562.4831721152608,2023-01
5,AMPASINAMBO,FASINTSARA,554.4688803263465,2023-01
11,FASINTSARA,FASINTSARA,579.7738898050266,2023-01
8,IFANADIANA,IFANADIANA,629.0958212731769,2023-01
3,KELILALINA,KELILALINA,613.3120651117348,2023-01
12,MAROHARATRA,MAROHARATRA,558.0496182360422,2023-01
13,MAROTOKO,MAROTOKO,648.4994490016009,2023-01
1,RANOMAFANA,RANOMAFANA,593.4948018384845,2023-01
10,TSARATANANA,TSARATANANA,586.5991837945027,2023-01
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,337.44057340927856,2023-02
4,AMBOHIMIERA,AMBOHIMIERA,331.97244701943174,2023-02
9,ANALAMPASINA,ANALAMPASINA,323.42771843711415,2023-02
6,ANDRORANGAVOLA,ANDRORANGAVOLA,410.8173294613841,2023-02
7,AMBIABE,ANDRORANGAVOLA,386.83499389654173,2023-02
14,ANTARETRA,ANTARETRA,431.1888843707377,2023-02
15,ANTSINDRA,ANTSINDRA,367.8444633828112,2023-02
5,AMPASINAMBO,FASINTSARA,361.2408317413676,2023-02
11,FASINTSARA,FASINTSARA,364.7263662431652,2023-02
8,IFANADIANA,IFANADIANA,414.4014257708758,2023-02
3,KELILALINA,KELILALINA,372.3227808888366,2023-02
12,MAROHARATRA,MAROHARATRA,397.362355063271,2023-02
13,MAROTOKO,MAROTOKO,388.60523055905105,2023-02
1,RANOMAFANA,RANOMAFANA,344.695893325409,2023-02
10,TSARATANANA,TSARATANANA,401.51211907634155,2023-02
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,397.3177367998152,2023-03
4,AMBOHIMIERA,AMBOHIMIERA,390.35786369061793,2023-03
9,ANALAMPASINA,ANALAMPASINA,375.0519841037573,2023-03
6,ANDRORANGAVOLA,ANDRORANGAVOLA,613.5979011953816,2023-03
7,AMBIABE,ANDRORANGAVOLA,532.6632876422108,2023-03
14,ANTARETRA,ANTARETRA,563.7757408457213,2023-03
15,ANTSINDRA,ANTSINDRA,416.0838911187935,2023-03
5,AMPASINAMBO,FASINTSARA,386.1845524254764,2023-03
11,FASINTSARA,FASINTSARA,402.006731203439,2023-03
8,IFANADIANA,IFANADIANA,553.1555967403333,2023-03
3,KELILALINA,KELILALINA,457.02717898721943,2023-03
12,MAROHARATRA,MAROHARATRA,405.02958709982573,2023-03
13,MAROTOKO,MAROTOKO,593.9718202895639,2023-03
1,RANOMAFANA,RANOMAFANA,394.0902357939453,2023-03
10,TSARATANANA,TSARATANANA,470.42311423220445,2023-03
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,148.61054369173402,2023-04
4,AMBOHIMIERA,AMBOHIMIERA,139.36817633989384,2023-04
9,ANALAMPASINA,ANALAMPASINA,148.52085387863886,2023-04
6,ANDRORANGAVOLA,ANDRORANGAVOLA,147.4894549090432,2023-04
7,AMBIABE,ANDRORANGAVOLA,147.86149788577987,2023-04
14,ANTARETRA,ANTARETRA,149.8085941841022,2023-04
15,ANTSINDRA,ANTSINDRA,142.8973476308364,2023-04
5,AMPASINAMBO,FASINTSARA,145.3968145708742,2023-04
11,FASINTSARA,FASINTSARA,148.01971130027306,2023-04
8,IFANADIANA,IFANADIANA,152.6677689922926,2023-04
3,KELILALINA,KELILALINA,144.76176197652728,2023-04
12,MAROHARATRA,MAROHARATRA,141.80293777761528,2023-04
13,MAROTOKO,MAROTOKO,143.21115158756345,2023-04
1,RANOMAFANA,RANOMAFANA,138.3284311108927,2023-04
10,TSARATANANA,TSARATANANA,151.68874889848018,2023-04
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,99.97695987245778,2023-05
4,AMBOHIMIERA,AMBOHIMIERA,84.509413399248,2023-05
9,ANALAMPASINA,ANALAMPASINA,77.41034410038445,2023-05
6,ANDRORANGAVOLA,ANDRORANGAVOLA,79.30082442259845,2023-05
7,AMBIABE,ANDRORANGAVOLA,77.22600056400226,2023-05
14,ANTARETRA,ANTARETRA,90.15928188558674,2023-05
15,ANTSINDRA,ANTSINDRA,125.2262031776587,2023-05
5,AMPASINAMBO,FASINTSARA,88.57367161220864,2023-05
11,FASINTSARA,FASINTSARA,106.56149259874113,2023-05
8,IFANADIANA,IFANADIANA,87.4477997485799,2023-05
3,KELILALINA,KELILALINA,79.33384532352528,2023-05
12,MAROHARATRA,MAROHARATRA,120.42135120975306,2023-05
13,MAROTOKO,MAROTOKO,78.22994393237248,2023-05
1,RANOMAFANA,RANOMAFANA,73.52225349449454,2023-05
10,TSARATANANA,TSARATANANA,110.70474462077384,2023-05
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,18.45851525215059,2023-06
4,AMBOHIMIERA,AMBOHIMIERA,18.02895063938596,2023-06
9,ANALAMPASINA,ANALAMPASINA,20.266171265410655,2023-06
6,ANDRORANGAVOLA,ANDRORANGAVOLA,19.678638191202243,2023-06
7,AMBIABE,ANDRORANGAVOLA,18.52326560016656,2023-06
14,ANTARETRA,ANTARETRA,17.47377101778873,2023-06
15,ANTSINDRA,ANTSINDRA,15.567080438426608,2023-06
5,AMPASINAMBO,FASINTSARA,19.504834445155037,2023-06
11,FASINTSARA,FASINTSARA,19.07175950996876,2023-06
8,IFANADIANA,IFANADIANA,17.18337999030243,2023-06
3,KELILALINA,KELILALINA,17.221951411028645,2023-06
12,MAROHARATRA,MAROHARATRA,18.46438182652326,2023-06
13,MAROTOKO,MAROTOKO,21.99140732019436,2023-06
1,RANOMAFANA,RANOMAFANA,16.529348741804924,2023-06
10,TSARATANANA,TSARATANANA,15.012956234758725,2023-06
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,64.05257626937777,2023-07
4,AMBOHIMIERA,AMBOHIMIERA,58.37832895323299,2023-07
9,ANALAMPASINA,ANALAMPASINA,65.0676905332986,2023-07
6,ANDRORANGAVOLA,ANDRORANGAVOLA,55.99192316238861,2023-07
7,AMBIABE,ANDRORANGAVOLA,56.247358125425414,2023-07
14,ANTARETRA,ANTARETRA,50.64659848545732,2023-07
15,ANTSINDRA,ANTSINDRA,59.72732283836575,2023-07
5,AMPASINAMBO,FASINTSARA,75.4691227160507,2023-07
11,FASINTSARA,FASINTSARA,70.73724975054193,2023-07
8,IFANADIANA,IFANADIANA,51.59649030285479,2023-07
3,KELILALINA,KELILALINA,54.1620195086442,2023-07
12,MAROHARATRA,MAROHARATRA,72.01488255148728,2023-07
13,MAROTOKO,MAROTOKO,61.13681012268147,2023-07
1,RANOMAFANA,RANOMAFANA,53.72823762838263,2023-07
10,TSARATANANA,TSARATANANA,52.04704766545286,2023-07
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,154.49122825823994,2023-08
4,AMBOHIMIERA,AMBOHIMIERA,151.08830109090664,2023-08
9,ANALAMPASINA,ANALAMPASINA,163.5518565419996,2023-08
6,ANDRORANGAVOLA,ANDRORANGAVOLA,139.0432126698031,2023-08
7,AMBIABE,ANDRORANGAVOLA,140.55786993302118,2023-08
14,ANTARETRA,ANTARETRA,134.37648467989055,2023-08
15,ANTSINDRA,ANTSINDRA,141.99052032066027,2023-08
5,AMPASINAMBO,FASINTSARA,172.26161401159385,2023-08
11,FASINTSARA,FASINTSARA,166.22056980377388,2023-08
